date,sku_id,pin_code,units_sold,unit_cost,unit_margin,temperature,is_weekend,is_event
2024-06-06,1L_Cola,395003,110,10.5,4.2,31.643767953996708,0,0
2024-06-07,1L_Cola,395003,120,10.5,4.2,34.26612391006581,0,0
2024-06-08,1L_Cola,395003,135,10.5,4.2,34.330069810974535,1,0
2024-06-09,1L_Cola,395003,143,10.5,4.2,34.721209767800666,1,0
2024-06-10,1L_Cola,395003,117,10.5,4.2,35.832377460111985,0,0
2024-06-11,1L_Cola,395003,112,10.5,4.2,32.492923240095244,0,0
2024-06-12,1L_Cola,395003,118,10.5,4.2,32.83813326969311,0,0
2024-06-13,1L_Cola,395003,116,10.5,4.2,33.40218693654461,0,0
2024-06-14,1L_Cola,395003,151,10.5,4.2,32.366956632972006,0,1
2024-06-15,1L_Cola,395003,134,10.5,4.2,36.163308662752684,1,0
2024-06-16,1L_Cola,395003,134,10.5,4.2,33.869508105339,1,0
2024-06-17,1L_Cola,395003,114,10.5,4.2,34.92962177164728,0,0
2024-06-18,1L_Cola,395003,112,10.5,4.2,33.30082775141728,0,0
2024-06-19,1L_Cola,395003,108,10.5,4.2,34.280648052456975,0,0
2024-06-20,1L_Cola,395003,127,10.5,4.2,35.60138126493086,0,0
2024-06-21,1L_Cola,395003,123,10.5,4.2,35.69506285600939,0,0
2024-06-22,1L_Cola,395003,140,10.5,4.2,32.980687962166314,1,0
2024-06-23,1L_Cola,395003,141,10.5,4.2,34.8179721100604,1,0
2024-06-24,1L_Cola,395003,111,10.5,4.2,33.300476903540186,0,0
2024-06-25,1L_Cola,395003,109,10.5,4.2,34.71752127941649,0,0
2024-06-26,1L_Cola,395003,113,10.5,4.2,33.66145280986534,0,0
2024-06-27,1L_Cola,395003,121,10.5,4.2,38.57625472689295,0,0
2024-06-28,1L_Cola,395003,111,10.5,4.2,36.51507942655994,0,0
2024-01-01,2L_Cola,395001,70,10.5,4.2,15.889869419433227,0,0
2024-01-02,2L_Cola,395001,66,10.5,4.2,14.948477350626298,0,0
2024-01-03,2L_Cola,395001,80,10.5,4.2,11.483745665730147,0,1
2024-01-04,2L_Cola,395001,82,10.5,4.2,13.621830601892448,0,1
2024-01-05,2L_Cola,395001,59,10.5,4.2,14.561491094433704,0,0
2024-01-06,2L_Cola,395001,95,10.5,4.2,19.213027048761326,1,0
2024-01-07,2L_Cola,395001,91,10.5,4.2,16.46150741588374,1,0
2024-01-08,2L_Cola,395001,54,10.5,4.2,12.449428147851844,0,0
2024-01-09,2L_Cola,395001,71,10.5,4.2,15.414167043102704,0,0
2024-01-10,2L_Cola,395001,72,10.5,4.2,18.31322100685513,0,0
2024-01-11,2L_Cola,395001,69,10.5,4.2,14.557384511516023,0,0
2024-01-12,2L_Cola,395001,88,10.5,4.2,17.867044824872288,0,1
2024-01-13,2L_Cola,395001,77,10.5,4.2,12.82002796719298,1,0
2024-01-14,2L_Cola,395001,78,10.5,4.2,10.265550675752504,1,0
2024-01-15,2L_Cola,395001,72,10.5,4.2,18.404214802955224,0,0
2024-01-16,2L_Cola,395001,72,10.5,4.2,15.153863811233716,0,0
2024-01-17,2L_Cola,395001,63,10.5,4.2,12.419841501175522,0,0
2024-01-18,2L_Cola,395001,64,10.5,4.2,15.46404139819155,0,0
2024-01-19,2L_Cola,395001,63,10.5,4.2,16.706284232554147,0,0
2024-01-20,2L_Cola,395001,125,10.5,4.2,17.310797859812038,1,1
2024-01-21,2L_Cola,395001,76,10.5,4.2,11.525174377898743,1,0
2024-01-22,2L_Cola,395001,71,10.5,4.2,15.277319118987519,0,0
2024-01-23,2L_Cola,395001,66,10.5,4.2,16.806262179521116,0,0
2024-01-24,2L_Cola,395001,99,10.5,4.2,17.678979468581254,0,1
2024-01-25,2L_Cola,395001,67,10.5,4.2,14.959144279357167,0,0
2024-01-26,2L_Cola,395001,66,10.5,4.2,16.573166558861143,0,0
2024-01-27,2L_Cola,395001,85,10.5,4.2,15.917480893304356,1,0
2024-01-28,2L_Cola,395001,88,10.5,4.2,17.645474297873832,1,0
2024-01-29,2L_Cola,395001,73,10.5,4.2,19.623999861072416,0,0
2024-01-30,2L_Cola,395001,67,10.5,4.2,16.744432437852232,0,0
2024-01-31,2L_Cola,395001,62,10.5,4.2,14.786931728573515,0,0
2024-02-01,2L_Cola,395001,66,10.5,4.2,16.226947765505052,0,0
2024-02-02,2L_Cola,395001,74,10.5,4.2,21.233432768714493,0,0
2024-02-03,2L_Cola,395001,109,10.5,4.2,16.16988958952867,1,1
2024-02-04,2L_Cola,395001,88,10.5,4.2,15.60111767733135,1,0
2024-02-05,2L_Cola,395001,64,10.5,4.2,17.338110904250804,0,0
2024-02-06,2L_Cola,395001,64,10.5,4.2,18.068790093870646,0,0
2024-02-07,2L_Cola,395001,61,10.5,4.2,17.324989592680478,0,0
2024-02-08,2L_Cola,395001,58,10.5,4.2,15.484763771288652,0,0
2024-02-09,2L_Cola,395001,66,10.5,4.2,19.288863413776703,0,0
2024-02-10,2L_Cola,395001,89,10.5,4.2,19.230060750086423,1,0
2024-02-11,2L_Cola,395001,101,10.5,4.2,20.300676809082457,1,0
2024-02-12,2L_Cola,395001,69,10.5,4.2,19.45739072323797,0,0
2024-02-13,2L_Cola,395001,76,10.5,4.2,22.45571106364021,0,0
2024-02-14,2L_Cola,395001,75,10.5,4.2,20.88329342515839,0,0
2024-02-15,2L_Cola,395001,73,10.5,4.2,20.58172704002852,0,0
2024-02-16,2L_Cola,395001,75,10.5,4.2,22.021011601564748,0,0
2024-02-17,2L_Cola,395001,88,10.5,4.2,20.04656366604059,1,0
2024-02-18,2L_Cola,395001,98,10.5,4.2,19.54159905709346,1,0
2024-02-19,2L_Cola,395001,80,10.5,4.2,20.68224246473134,0,0
2024-02-20,2L_Cola,395001,60,10.5,4.2,16.310457870764864,0,0
2024-02-21,2L_Cola,395001,69,10.5,4.2,20.651673163981812,0,0
2024-02-22,2L_Cola,395001,71,10.5,4.2,20.328789153711888,0,0
2024-02-23,2L_Cola,395001,70,10.5,4.2,21.511464018543922,0,0
2024-02-24,2L_Cola,395001,99,10.5,4.2,22.911513301994532,1,0
2024-02-25,2L_Cola,395001,93,10.5,4.2,22.152208713964043,1,0
2024-02-26,2L_Cola,395001,80,10.5,4.2,19.72958080158923,0,0
2024-02-27,2L_Cola,395001,108,10.5,4.2,23.013865889134696,0,1
2024-02-28,2L_Cola,395001,80,10.5,4.2,24.762200566884125,0,0
2024-02-29,2L_Cola,395001,82,10.5,4.2,23.76599212401724,0,0
2024-03-01,2L_Cola,395001,75,10.5,4.2,19.20102029555906,0,0
2024-03-02,2L_Cola,395001,95,10.5,4.2,23.09556837578846,1,0
2024-03-03,2L_Cola,395001,89,10.5,4.2,19.791607983369182,1,0
2024-03-04,2L_Cola,395001,75,10.5,4.2,21.71414063117141,0,0
2024-03-05,2L_Cola,395001,107,10.5,4.2,23.224424507542498,0,1
2024-03-06,2L_Cola,395001,77,10.5,4.2,23.116219557821523,0,0
2024-03-07,2L_Cola,395001,73,10.5,4.2,24.87819912279147,0,0
2024-03-08,2L_Cola,395001,78,10.5,4.2,26.2597692274904,0,0
2024-03-09,2L_Cola,395001,99,10.5,4.2,24.10014823239155,1,0
2024-03-10,2L_Cola,395001,96,10.5,4.2,22.571009798691254,1,0
2024-03-11,2L_Cola,395001,105,10.5,4.2,19.638199618342604,0,1
2024-03-12,2L_Cola,395001,76,10.5,4.2,26.263816928572687,0,0
2024-03-13,2L_Cola,395001,79,10.5,4.2,23.619451242563574,0,0
2024-03-14,2L_Cola,395001,84,10.5,4.2,23.89384173556669,0,0
2024-03-15,2L_Cola,395001,87,10.5,4.2,24.22300327716677,0,0
2024-03-16,2L_Cola,395001,99,10.5,4.2,25.197979992871552,1,0
2024-03-17,2L_Cola,395001,103,10.5,4.2,25.430747125837918,1,0
2024-03-18,2L_Cola,395001,80,10.5,4.2,24.120501701974955,0,0
2024-03-19,2L_Cola,395001,80,10.5,4.2,24.629677837959115,0,0
2024-03-20,2L_Cola,395001,77,10.5,4.2,23.794358688432077,0,0
2024-03-21,2L_Cola,395001,79,10.5,4.2,23.756881771914294,0,0
2024-03-22,2L_Cola,395001,68,10.5,4.2,23.91986838787537,0,0
2024-03-23,2L_Cola,395001,103,10.5,4.2,25.29486593511788,1,0
2024-03-24,2L_Cola,395001,99,10.5,4.2,23.894739813392782,1,0
2024-03-25,2L_Cola,395001,71,10.5,4.2,20.045671548731182,0,0
2024-03-26,2L_Cola,395001,88,10.5,4.2,25.281372861230736,0,0
2024-03-27,2L_Cola,395001,75,10.5,4.2,23.727227172548382,0,0
2024-03-28,2L_Cola,395001,80,10.5,4.2,26.591604664798588,0,0
2024-03-29,2L_Cola,395001,88,10.5,4.2,25.33008143021133,0,0
2024-03-30,2L_Cola,395001,101,10.5,4.2,27.62473983215618,1,0
2024-03-31,2L_Cola,395001,97,10.5,4.2,24.573541761966474,1,0
2024-04-01,2L_Cola,395001,104,10.5,4.2,23.547387385182752,0,1
2024-04-02,2L_Cola,395001,86,10.5,4.2,27.025967790011876,0,0
2024-04-03,2L_Cola,395001,83,10.5,4.2,26.55479380416478,0,0
2024-04-04,2L_Cola,395001,74,10.5,4.2,24.9192691112687,0,0
2024-04-05,2L_Cola,395001,84,10.5,4.2,29.271637403028006,0,0
2024-04-06,2L_Cola,395001,99,10.5,4.2,25.88039029095264,1,0
2024-04-07,2L_Cola,395001,102,10.5,4.2,26.54434177185682,1,0
2024-04-08,2L_Cola,395001,89,10.5,4.2,30.163321533879603,0,0
2024-04-09,2L_Cola,395001,88,10.5,4.2,29.406485172829044,0,0
2024-04-10,2L_Cola,395001,74,10.5,4.2,26.329421564702976,0,0
2024-04-11,2L_Cola,395001,88,10.5,4.2,28.035666980251616,0,0
2024-04-12,2L_Cola,395001,111,10.5,4.2,26.46305676958345,0,1
2024-04-13,2L_Cola,395001,115,10.5,4.2,30.802275270837953,1,0
2024-04-14,2L_Cola,395001,111,10.5,4.2,30.95784376634071,1,0
2024-04-15,2L_Cola,395001,96,10.5,4.2,32.986996328936485,0,0
2024-04-16,2L_Cola,395001,95,10.5,4.2,34.04559709048179,0,0
2024-04-17,2L_Cola,395001,90,10.5,4.2,28.400219355161113,0,0
2024-04-18,2L_Cola,395001,91,10.5,4.2,31.212762458880547,0,0
2024-04-19,2L_Cola,395001,81,10.5,4.2,26.171455085482602,0,0
2024-04-20,2L_Cola,395001,118,10.5,4.2,30.457060512180874,1,0
2024-04-21,2L_Cola,395001,113,10.5,4.2,31.085045802023846,1,0
2024-04-22,2L_Cola,395001,87,10.5,4.2,28.475418953905404,0,0
2024-04-23,2L_Cola,395001,81,10.5,4.2,29.170362854759134,0,0
2024-04-24,2L_Cola,395001,86,10.5,4.2,32.4678147397013,0,0
2024-04-25,2L_Cola,395001,91,10.5,4.2,31.710453373175024,0,0
2024-04-26,2L_Cola,395001,94,10.5,4.2,34.28171509270991,0,0
2024-04-27,2L_Cola,395001,112,10.5,4.2,34.13124594457578,1,0
2024-04-28,2L_Cola,395001,105,10.5,4.2,27.90722106905313,1,0
2024-04-29,2L_Cola,395001,94,10.5,4.2,30.305426736376468,0,0
2024-04-30,2L_Cola,395001,89,10.5,4.2,29.386014131145522,0,0
2024-05-01,2L_Cola,395001,87,10.5,4.2,33.131336481097755,0,0
2024-05-02,2L_Cola,395001,90,10.5,4.2,32.311938235652455,0,0
2024-05-03,2L_Cola,395001,114,10.5,4.2,29.89478099043517,0,1
2024-05-04,2L_Cola,395001,107,10.5,4.2,30.300881338265743,1,0
2024-05-05,2L_Cola,395001,113,10.5,4.2,34.61580403341108,1,0
2024-05-06,2L_Cola,395001,119,10.5,4.2,31.400621291427342,0,1
2024-05-07,2L_Cola,395001,109,10.5,4.2,28.3025544834171,0,1
2024-05-08,2L_Cola,395001,87,10.5,4.2,30.328016039596676,0,0
2024-05-09,2L_Cola,395001,94,10.5,4.2,36.405896259065074,0,0
2024-05-10,2L_Cola,395001,82,10.5,4.2,34.70903621522977,0,0
2024-05-11,2L_Cola,395001,155,10.5,4.2,30.29311317470317,1,1
2024-05-12,2L_Cola,395001,117,10.5,4.2,33.27887751712994,1,0
2024-05-13,2L_Cola,395001,93,10.5,4.2,34.889441956768074,0,0
2024-05-14,2L_Cola,395001,87,10.5,4.2,29.778192072317218,0,0
2024-05-15,2L_Cola,395001,90,10.5,4.2,35.3322225927919,0,0
2024-05-16,2L_Cola,395001,100,10.5,4.2,34.19432056705657,0,0
2024-05-17,2L_Cola,395001,97,10.5,4.2,31.93987166212479,0,0
2024-05-18,2L_Cola,395001,115,10.5,4.2,34.704665916418065,1,0
2024-05-19,2L_Cola,395001,118,10.5,4.2,34.18395651473908,1,0
2024-05-20,2L_Cola,395001,94,10.5,4.2,34.409803227715386,0,0
2024-05-21,2L_Cola,395001,120,10.5,4.2,34.05509589103898,0,1
2024-05-22,2L_Cola,395001,88,10.5,4.2,32.07853842611105,0,0
2024-05-23,2L_Cola,395001,91,10.5,4.2,32.495371937297385,0,0
2024-05-24,2L_Cola,395001,90,10.5,4.2,33.52008782389832,0,0
2024-05-25,2L_Cola,395001,113,10.5,4.2,34.16214362253291,1,0
2024-05-26,2L_Cola,395001,116,10.5,4.2,35.47211352923689,1,0
2024-05-27,2L_Cola,395001,99,10.5,4.2,38.092147750093844,0,0
2024-05-28,2L_Cola,395001,94,10.5,4.2,34.73830868084311,0,0
2024-05-29,2L_Cola,395001,91,10.5,4.2,35.63135136368079,0,0
2024-05-30,2L_Cola,395001,93,10.5,4.2,36.1613756372661,0,0
2024-05-31,2L_Cola,395001,124,10.5,4.2,35.89823459936259,0,1
2024-06-01,2L_Cola,395001,116,10.5,4.2,32.678016961824085,1,0
2024-06-02,2L_Cola,395001,152,10.5,4.2,37.27323386813005,1,1
2024-06-03,2L_Cola,395001,102,10.5,4.2,36.951695257116214,0,0
2024-06-04,2L_Cola,395001,100,10.5,4.2,34.92599237104413,0,0
2024-06-05,2L_Cola,395001,90,10.5,4.2,32.977233078002556,0,0
2024-06-06,2L_Cola,395001,84,10.5,4.2,34.80106751005237,0,0
2024-06-07,2L_Cola,395001,88,10.5,4.2,31.65549697017285,0,0
2024-06-08,2L_Cola,395001,161,10.5,4.2,37.81990435957409,1,1
2024-06-09,2L_Cola,395001,109,10.5,4.2,33.589270355351914,1,0
2024-06-10,2L_Cola,395001,91,10.5,4.2,34.29741667609571,0,0
2024-06-11,2L_Cola,395001,105,10.5,4.2,37.73638764116961,0,0
2024-06-12,2L_Cola,395001,90,10.5,4.2,29.94660478110916,0,0
2024-06-13,2L_Cola,395001,95,10.5,4.2,37.496109841115896,0,0
2024-06-14,2L_Cola,395001,89,10.5,4.2,35.63523692367521,0,0
2024-06-15,2L_Cola,395001,119,10.5,4.2,38.32603578549796,1,0
2024-06-16,2L_Cola,395001,112,10.5,4.2,33.09334045167018,1,0
2024-06-17,2L_Cola,395001,97,10.5,4.2,35.66960586496866,0,0
2024-06-18,2L_Cola,395001,90,10.5,4.2,33.121833866726114,0,0
2024-06-19,2L_Cola,395001,100,10.5,4.2,37.201550194207115,0,0
2024-06-20,2L_Cola,395001,105,10.5,4.2,37.121908516293644,0,0
2024-06-21,2L_Cola,395001,103,10.5,4.2,38.517839056608324,0,0
2024-06-22,2L_Cola,395001,115,10.5,4.2,34.988169810626786,1,0
2024-06-23,2L_Cola,395001,121,10.5,4.2,39.15126570772815,1,0
2024-06-24,2L_Cola,395001,90,10.5,4.2,32.937070031169995,0,0
2024-06-25,2L_Cola,395001,99,10.5,4.2,34.8432434129955,0,0
2024-06-26,2L_Cola,395001,89,10.5,4.2,32.96796133191951,0,0
2024-06-27,2L_Cola,395001,95,10.5,4.2,35.30340355798236,0,0
2024-06-28,2L_Cola,395001,92,10.5,4.2,33.07863932285141,0,0
2024-01-01,2L_Cola,395002,62,10.5,4.2,14.217948199320368,0,0
2024-01-02,2L_Cola,395002,62,10.5,4.2,12.514064352507594,0,0
2024-01-03,2L_Cola,395002,66,10.5,4.2,16.299841720358067,0,0
2024-01-04,2L_Cola,395002,64,10.5,4.2,14.275400010573117,0,0
2024-01-05,2L_Cola,395002,68,10.5,4.2,18.812782729312776,0,0
2024-01-06,2L_Cola,395002,85,10.5,4.2,11.942378714424422,1,0
2024-01-07,2L_Cola,395002,79,10.5,4.2,13.8983207011667,1,0
2024-01-08,2L_Cola,395002,69,10.5,4.2,16.3928240014506,0,0
2024-01-09,2L_Cola,395002,72,10.5,4.2,16.606929035562676,0,0
2024-01-10,2L_Cola,395002,60,10.5,4.2,10.675086071110593,0,0
2024-01-11,2L_Cola,395002,62,10.5,4.2,13.793253557161616,0,0
2024-01-12,2L_Cola,395002,68,10.5,4.2,19.048619852635543,0,0
2024-01-13,2L_Cola,395002,89,10.5,4.2,14.695156051362556,1,0
2024-01-14,2L_Cola,395002,77,10.5,4.2,13.582101943155696,1,0
2024-01-15,2L_Cola,395002,57,10.5,4.2,12.340326809065514,0,0
2024-01-16,2L_Cola,395002,61,10.5,4.2,13.977566712125826,0,0
2024-01-17,2L_Cola,395002,71,10.5,4.2,15.952462451985797,0,0
2024-01-18,2L_Cola,395002,64,10.5,4.2,13.762977543504284,0,0
2024-01-19,2L_Cola,395002,89,10.5,4.2,17.683330428228498,0,1
2024-01-20,2L_Cola,395002,84,10.5,4.2,14.78755571936713,1,0
2024-01-21,2L_Cola,395002,86,10.5,4.2,17.16353169395588,1,0
2024-01-22,2L_Cola,395002,68,10.5,4.2,19.495818819917886,0,0
2024-01-23,2L_Cola,395002,75,10.5,4.2,19.441286636380998,0,0
2024-01-24,2L_Cola,395002,63,10.5,4.2,17.41149874700217,0,0
2024-01-25,2L_Cola,395002,70,10.5,4.2,14.661448910899288,0,0
2024-01-26,2L_Cola,395002,71,10.5,4.2,16.91473796084031,0,0
2024-01-27,2L_Cola,395002,94,10.5,4.2,17.783963387642068,1,0
2024-01-28,2L_Cola,395002,128,10.5,4.2,22.220154592461093,1,1
2024-01-29,2L_Cola,395002,62,10.5,4.2,13.625696242149116,0,0
2024-01-30,2L_Cola,395002,86,10.5,4.2,17.352380693115435,0,1
2024-01-31,2L_Cola,395002,68,10.5,4.2,18.811364993183993,0,0
2024-02-01,2L_Cola,395002,71,10.5,4.2,17.891986173672507,0,0
2024-02-02,2L_Cola,395002,75,10.5,4.2,18.229133102921203,0,0
2024-02-03,2L_Cola,395002,83,10.5,4.2,16.3699058231504,1,0
2024-02-04,2L_Cola,395002,91,10.5,4.2,19.922188369167614,1,0
2024-02-05,2L_Cola,395002,93,10.5,4.2,18.23279428146549,0,1
2024-02-06,2L_Cola,395002,64,10.5,4.2,18.71371318808195,0,0
2024-02-07,2L_Cola,395002,75,10.5,4.2,20.532289843008343,0,0
2024-02-08,2L_Cola,395002,66,10.5,4.2,17.918739987902487,0,0
2024-02-09,2L_Cola,395002,73,10.5,4.2,21.26964446824612,0,0
2024-02-10,2L_Cola,395002,85,10.5,4.2,16.23941033816726,1,0
2024-02-11,2L_Cola,395002,89,10.5,4.2,19.489143007452157,1,0
2024-02-12,2L_Cola,395002,68,10.5,4.2,17.421981873760124,0,0
2024-02-13,2L_Cola,395002,67,10.5,4.2,17.059527401663544,0,0
2024-02-14,2L_Cola,395002,102,10.5,4.2,23.173717441377345,0,1
2024-02-15,2L_Cola,395002,88,10.5,4.2,17.029856829212676,0,1
2024-02-16,2L_Cola,395002,73,10.5,4.2,19.76245578443879,0,0
2024-02-17,2L_Cola,395002,95,10.5,4.2,17.178828675936305,1,0
2024-02-18,2L_Cola,395002,131,10.5,4.2,22.392458574362077,1,1
2024-02-19,2L_Cola,395002,75,10.5,4.2,19.26978514219671,0,0
2024-02-20,2L_Cola,395002,70,10.5,4.2,22.349420266230148,0,0
2024-02-21,2L_Cola,395002,101,10.5,4.2,21.57273907014853,0,1
2024-02-22,2L_Cola,395002,75,10.5,4.2,25.12498408680547,0,0
2024-02-23,2L_Cola,395002,63,10.5,4.2,17.713355628216238,0,0
2024-02-24,2L_Cola,395002,88,10.5,4.2,18.88130629782276,1,0
2024-02-25,2L_Cola,395002,136,10.5,4.2,22.99938678088659,1,1
2024-02-26,2L_Cola,395002,79,10.5,4.2,21.815655863616385,0,0
2024-02-27,2L_Cola,395002,74,10.5,4.2,20.847802051186456,0,0
2024-02-28,2L_Cola,395002,74,10.5,4.2,25.562862969808137,0,0
2024-02-29,2L_Cola,395002,74,10.5,4.2,21.626136641973833,0,0
2024-03-01,2L_Cola,395002,74,10.5,4.2,20.22759749063308,0,0
2024-03-02,2L_Cola,395002,100,10.5,4.2,24.114757371936992,1,0
2024-03-03,2L_Cola,395002,89,10.5,4.2,22.183230493338375,1,0
2024-03-04,2L_Cola,395002,72,10.5,4.2,22.50316362833905,0,0
2024-03-05,2L_Cola,395002,77,10.5,4.2,23.832178560473753,0,0
2024-03-06,2L_Cola,395002,80,10.5,4.2,24.08254743085916,0,0
2024-03-07,2L_Cola,395002,64,10.5,4.2,20.809177252622693,0,0
2024-03-08,2L_Cola,395002,75,10.5,4.2,22.380644805456214,0,0
2024-03-09,2L_Cola,395002,94,10.5,4.2,20.37201399860543,1,0
2024-03-10,2L_Cola,395002,102,10.5,4.2,23.990028358889628,1,0
2024-03-11,2L_Cola,395002,86,10.5,4.2,27.252445826849144,0,0
2024-03-12,2L_Cola,395002,77,10.5,4.2,21.731426844329377,0,0
2024-03-13,2L_Cola,395002,70,10.5,4.2,20.71231652058718,0,0
2024-03-14,2L_Cola,395002,68,10.5,4.2,22.703472965755573,0,0
2024-03-15,2L_Cola,395002,76,10.5,4.2,23.66841203820359,0,0
2024-03-16,2L_Cola,395002,106,10.5,4.2,25.80034715260687,1,0
2024-03-17,2L_Cola,395002,104,10.5,4.2,23.805558769227385,1,0
2024-03-18,2L_Cola,395002,83,10.5,4.2,25.395906114310453,0,0
2024-03-19,2L_Cola,395002,79,10.5,4.2,23.834002388205697,0,0
2024-03-20,2L_Cola,395002,80,10.5,4.2,24.63486205124092,0,0
2024-03-21,2L_Cola,395002,75,10.5,4.2,23.550131834300657,0,0
2024-03-22,2L_Cola,395002,76,10.5,4.2,23.11612321590347,0,0
2024-03-23,2L_Cola,395002,110,10.5,4.2,27.081944142129682,1,0
2024-03-24,2L_Cola,395002,96,10.5,4.2,24.825773128873,1,0
2024-03-25,2L_Cola,395002,89,10.5,4.2,26.749195603037656,0,0
2024-03-26,2L_Cola,395002,77,10.5,4.2,24.379709608870062,0,0
2024-03-27,2L_Cola,395002,87,10.5,4.2,26.21643738280941,0,0
2024-03-28,2L_Cola,395002,70,10.5,4.2,22.19983240439048,0,0
2024-03-29,2L_Cola,395002,83,10.5,4.2,25.823009669128844,0,0
2024-03-30,2L_Cola,395002,98,10.5,4.2,25.256777246104132,1,0
2024-03-31,2L_Cola,395002,101,10.5,4.2,29.26773742926527,1,0
2024-04-01,2L_Cola,395002,80,10.5,4.2,24.535308686868415,0,0
2024-04-02,2L_Cola,395002,86,10.5,4.2,26.934922056160563,0,0
2024-04-03,2L_Cola,395002,81,10.5,4.2,28.064102295902877,0,0
2024-04-04,2L_Cola,395002,80,10.5,4.2,29.612447914358583,0,0
2024-04-05,2L_Cola,395002,86,10.5,4.2,29.464212335397956,0,0
2024-04-06,2L_Cola,395002,141,10.5,4.2,27.755447118741053,1,1
2024-04-07,2L_Cola,395002,107,10.5,4.2,28.194960442593924,1,0
2024-04-08,2L_Cola,395002,92,10.5,4.2,30.596111611137772,0,0
2024-04-09,2L_Cola,395002,84,10.5,4.2,28.20779307624271,0,0
2024-04-10,2L_Cola,395002,93,10.5,4.2,28.894150655384667,0,0
2024-04-11,2L_Cola,395002,90,10.5,4.2,31.15567499750083,0,0
2024-04-12,2L_Cola,395002,91,10.5,4.2,33.827013895793854,0,0
2024-04-13,2L_Cola,395002,101,10.5,4.2,29.54443051401569,1,0
2024-04-14,2L_Cola,395002,107,10.5,4.2,30.23865451553407,1,0
2024-04-15,2L_Cola,395002,87,10.5,4.2,31.00669293454112,0,0
2024-04-16,2L_Cola,395002,94,10.5,4.2,31.91868284091262,0,0
2024-04-17,2L_Cola,395002,91,10.5,4.2,31.750239319784956,0,0
2024-04-18,2L_Cola,395002,80,10.5,4.2,28.643846317245764,0,0
2024-04-19,2L_Cola,395002,89,10.5,4.2,30.602970522248167,0,0
2024-04-20,2L_Cola,395002,114,10.5,4.2,32.21705336994982,1,0
2024-04-21,2L_Cola,395002,119,10.5,4.2,33.13938956462786,1,0
2024-04-22,2L_Cola,395002,91,10.5,4.2,30.099301597572325,0,0
2024-04-23,2L_Cola,395002,92,10.5,4.2,31.13957846805459,0,0
2024-04-24,2L_Cola,395002,90,10.5,4.2,31.51515128594808,0,0
2024-04-25,2L_Cola,395002,90,10.5,4.2,30.886896831019488,0,0
2024-04-26,2L_Cola,395002,94,10.5,4.2,31.50928537017125,0,0
2024-04-27,2L_Cola,395002,98,10.5,4.2,26.81957744884159,1,0
2024-04-28,2L_Cola,395002,118,10.5,4.2,37.70665342359814,1,0
2024-04-29,2L_Cola,395002,93,10.5,4.2,35.97015551013399,0,0
2024-04-30,2L_Cola,395002,90,10.5,4.2,31.12339747185478,0,0
2024-05-01,2L_Cola,395002,94,10.5,4.2,31.40367217736015,0,0
2024-05-02,2L_Cola,395002,82,10.5,4.2,28.468378073457423,0,0
2024-05-03,2L_Cola,395002,75,10.5,4.2,28.297776741527297,0,0
2024-05-04,2L_Cola,395002,111,10.5,4.2,32.98833045153167,1,0
2024-05-05,2L_Cola,395002,118,10.5,4.2,34.25610913278545,1,0
2024-05-06,2L_Cola,395002,95,10.5,4.2,33.95246877356342,0,0
2024-05-07,2L_Cola,395002,90,10.5,4.2,30.697777683709386,0,0
2024-05-08,2L_Cola,395002,92,10.5,4.2,34.05607225340291,0,0
2024-05-09,2L_Cola,395002,117,10.5,4.2,32.33894382054307,0,1
2024-05-10,2L_Cola,395002,92,10.5,4.2,31.95298274403781,0,0
2024-05-11,2L_Cola,395002,143,10.5,4.2,30.10686428682742,1,1
2024-05-12,2L_Cola,395002,119,10.5,4.2,31.48009521358691,1,0
2024-05-13,2L_Cola,395002,128,10.5,4.2,34.05617069177439,0,1
2024-05-14,2L_Cola,395002,90,10.5,4.2,33.75874767282661,0,0
2024-05-15,2L_Cola,395002,90,10.5,4.2,33.55088514495778,0,0
2024-05-16,2L_Cola,395002,85,10.5,4.2,28.95757617077237,0,0
2024-05-17,2L_Cola,395002,92,10.5,4.2,33.763137384115566,0,0
2024-05-18,2L_Cola,395002,155,10.5,4.2,32.32631556863977,1,1
2024-05-19,2L_Cola,395002,115,10.5,4.2,34.24585314017829,1,0
2024-05-20,2L_Cola,395002,93,10.5,4.2,36.180248816150936,0,0
2024-05-21,2L_Cola,395002,99,10.5,4.2,32.862467818842134,0,0
2024-05-22,2L_Cola,395002,93,10.5,4.2,34.04755135804985,0,0
2024-05-23,2L_Cola,395002,102,10.5,4.2,38.00396554488297,0,0
2024-05-24,2L_Cola,395002,91,10.5,4.2,34.55102562045179,0,0
2024-05-25,2L_Cola,395002,115,10.5,4.2,34.02558016965893,1,0
2024-05-26,2L_Cola,395002,113,10.5,4.2,32.515251137333074,1,0
2024-05-27,2L_Cola,395002,88,10.5,4.2,35.85627270852176,0,0
2024-05-28,2L_Cola,395002,130,10.5,4.2,32.32468478123547,0,1
2024-05-29,2L_Cola,395002,103,10.5,4.2,36.94538815209877,0,0
2024-05-30,2L_Cola,395002,94,10.5,4.2,35.727966070085174,0,0
2024-05-31,2L_Cola,395002,88,10.5,4.2,33.35012219953682,0,0
2024-06-01,2L_Cola,395002,153,10.5,4.2,32.94655817792946,1,1
2024-06-02,2L_Cola,395002,113,10.5,4.2,33.04294203095848,1,0
